Date,Close,High,Low,Open,Volume,Symbol,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD
2022-03-14,,,,,,ETH-USD,2590.696044921875,2604.034423828125,2505.29931640625,2518.486328125,11244398839.0,,,,,
2022-03-15,,,,,,ETH-USD,2620.149658203125,2662.32958984375,2515.765869140625,2590.6689453125,12861105614.0,,,,,
2022-03-16,,,,,,ETH-USD,2772.0556640625,2781.30712890625,2610.764404296875,2620.028564453125,17915109769.0,,,,,
2022-03-17,,,,,,ETH-USD,2814.8544921875,2826.16064453125,2751.560791015625,2771.964111328125,12685265194.0,,,,,
2022-03-18,,,,,,ETH-USD,2945.343017578125,2973.6162109375,2774.855712890625,2814.4345703125,15830879093.0,,,,,
2022-03-19,,,,,,ETH-USD,2946.257080078125,2979.987060546875,2910.80224609375,2944.7216796875,11576463120.0,,,,,
2022-03-20,,,,,,ETH-USD,2860.459228515625,2956.965576171875,2826.107421875,2946.547607421875,12684727326.0,,,,,
2022-03-21,,,,,,ETH-USD,2897.9765625,2954.556640625,2838.25048828125,2860.103271484375,15206116098.0,,,,,
2022-03-22,,,,,,ETH-USD,2973.131103515625,3040.3828125,2892.54443359375,2897.774169921875,16830539230.0,,,,,
2022-03-23,,,,,,ETH-USD,3031.067138671875,3036.752197265625,2933.306640625,2973.14501953125,16008767658.0,,,,,
2022-03-24,,,,,,ETH-USD,3108.06201171875,3118.3876953125,3012.32666015625,3031.060791015625,18070503166.0,,,,,
2022-03-25,,,,,,ETH-USD,3106.67138671875,3183.9580078125,3087.49072265625,3108.448974609375,17030503831.0,,,,,
2022-03-26,,,,,,ETH-USD,3143.178955078125,3146.825439453125,3091.825439453125,3106.4052734375,8876420740.0,,,,,
2022-03-27,,,,,,ETH-USD,3291.57763671875,3291.57763671875,3129.997802734375,3143.795654296875,13431866834.0,,,,,
2022-03-28,,,,,,ETH-USD,3336.634521484375,3424.019287109375,3279.027099609375,3292.322509765625,20620450770.0,,,,,
2022-03-29,,,,,,ETH-USD,3401.98779296875,3470.186279296875,3335.021240234375,3335.021240234375,19533323636.0,,,,,
2022-03-30,,,,,,ETH-USD,3385.157958984375,3435.2861328125,3349.237060546875,3401.526123046875,15302506131.0,,,,,
2022-03-31,,,,,,ETH-USD,3281.642822265625,3435.12841796875,3272.9345703125,3385.289306640625,17685495686.0,,,,,
2022-04-01,,,,,,ETH-USD,3449.55224609375,3467.555908203125,3223.891357421875,3282.576171875,20982988937.0,,,,,
2022-04-02,,,,,,ETH-USD,3445.059326171875,3521.28466796875,3442.000244140625,3449.78857421875,23571556215.0,,,,,
2022-04-03,,,,,,ETH-USD,3522.83349609375,3573.960205078125,3421.259765625,3444.810546875,15333808649.0,,,,,
2022-04-04,,,,,,ETH-USD,3521.2412109375,3535.148193359375,3422.0009765625,3522.364990234375,18209969743.0,,,,,
2022-04-05,,,,,,ETH-USD,3411.79248046875,3546.706787109375,3410.547607421875,3521.23974609375,16681503199.0,,,,,
2022-04-06,,,,,,ETH-USD,3171.69189453125,3411.672119140625,3171.205078125,3411.672119140625,25632563639.0,,,,,
2022-04-07,,,,,,ETH-USD,3233.274658203125,3263.474609375,3155.5810546875,3172.197265625,16745496605.0,,,,,
2022-04-08,,,,,,ETH-USD,3192.073974609375,3301.607421875,3179.142333984375,3233.2724609375,17557050669.0,,,,,
2022-04-09,,,,,,ETH-USD,3261.916259765625,3261.963134765625,3187.46923828125,3191.97607421875,9908112156.0,,,,,
2022-04-10,,,,,,ETH-USD,3211.866943359375,3303.003173828125,3211.866943359375,3261.29150390625,10427054790.0,,,,,
2022-04-11,,,,,,ETH-USD,2981.05224609375,3214.4619140625,2962.756591796875,3209.576904296875,21891804831.0,,,,,
2022-04-12,,,,,,ETH-USD,3030.37646484375,3077.45263671875,2957.872314453125,2981.420654296875,20235707410.0,,,,,
2022-04-13,,,,,,ETH-USD,3118.34423828125,3123.575439453125,3006.481689453125,3029.8779296875,16088473629.0,,,,,
2022-04-14,,,,,,ETH-USD,3019.909423828125,3139.9287109375,2988.435302734375,3117.82177734375,15821419931.0,,,,,
2022-04-15,,,,,,ETH-USD,3040.91650390625,3044.287353515625,3001.123291015625,3020.134521484375,11256651536.0,,,,,
2022-04-16,,,,,,ETH-USD,3062.310302734375,3074.886962890625,3016.421142578125,3041.123291015625,8766710365.0,,,,,
2022-04-17,,,,,,ETH-USD,2993.4033203125,3075.77587890625,2989.0439453125,3061.8818359375,10463091281.0,,,,,
2022-04-18,,,,,,ETH-USD,3057.606689453125,3062.52099609375,2893.912841796875,2993.48388671875,18629381299.0,,,,,
2022-04-19,,,,,,ETH-USD,3104.1064453125,3125.084228515625,3035.53515625,3057.5703125,14156035096.0,,,,,
2022-04-20,,,,,,ETH-USD,3077.745849609375,3157.8857421875,3045.288330078125,3103.93505859375,15547362265.0,,,,,
2022-04-21,,,,,,ETH-USD,2987.480712890625,3173.451416015625,2962.410400390625,3077.829345703125,20783591093.0,,,,,
2022-04-22,,,,,,ETH-USD,2964.835693359375,3024.8544921875,2942.358642578125,2986.938720703125,16782795477.0,,,,,
2022-04-23,,,,,,ETH-USD,2938.114013671875,2975.32275390625,2926.740234375,2964.80224609375,9116955609.0,,,,,
2022-04-24,,,,,,ETH-USD,2922.732666015625,2961.882080078125,2922.128662109375,2937.34716796875,9696829579.0,,,,,
